Feb 25 08:15:19 dionysos cron-apt: CRON-APT RUN [/etc/cron-apt/config]: Sun Feb 25 07:38:17 GMT 2024
Feb 25 08:15:19 dionysos cron-apt: CRON-APT SLEEP: 2219, Sun Feb 25 08:15:16 GMT 2024
Feb 25 08:15:19 dionysos cron-apt: CRON-APT ACTION: 0-update
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  update -o quiet=2
Feb 25 08:15:19 dionysos cron-apt: CRON-APT ACTION: 3-download
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  autoclean -y
Feb 25 08:15:19 dionysos cron-apt: Reading package lists...
Feb 25 08:15:19 dionysos cron-apt: Building dependency tree...
Feb 25 08:15:19 dionysos cron-apt: Reading state information...
Feb 25 08:15:19 dionysos cron-apt: CRON-APT LINE: /usr/bin/apt-get  dist-upgrade -d -y -o APT::Get::Show-Upgraded=true
Feb 25 08:15:19 dionysos cron-apt: Reading package lists...
Feb 25 08:15:19 dionysos cron-apt: Building dependency tree...
Feb 25 08:15:19 dionysos cron-apt: Reading state information...
Feb 25 08:15:19 dionysos cron-apt: Calculating upgrade...
Feb 25 08:15:19 dionysos cron-apt: 0 upgraded, 0 newly installed, 0 to remove and 0 not upgraded.
Feb 25 09:46:17 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:17 dionysos omv-engined[735528]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:19 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:19 dionysos omv-engined[735558]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:22 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:22 dionysos omv-engined[735571]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:24 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:24 dionysos omv-engined[735582]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:28 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:28 dionysos omv-engined[735608]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:30 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:30 dionysos omv-engined[735628]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:33 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:33 dionysos omv-engined[735641]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:35 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:35 dionysos omv-engined[735688]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:39 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:39 dionysos omv-engined[735740]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:41 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:41 dionysos omv-engined[735768]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:44 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:44 dionysos omv-engined[735825]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:46 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:46 dionysos omv-engined[735917]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:50 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:50 dionysos omv-engined[735948]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:52 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:52 dionysos omv-engined[735960]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:55 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:55 dionysos omv-engined[735973]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:57 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:46:57 dionysos omv-engined[735984]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:00 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:00 dionysos omv-engined[736002]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:03 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:03 dionysos omv-engined[736013]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:06 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:06 dionysos omv-engined[736060]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:08 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:08 dionysos omv-engined[736070]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:11 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:11 dionysos omv-engined[736133]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:13 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:13 dionysos omv-engined[736183]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:16 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:16 dionysos omv-engined[736228]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:18 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:18 dionysos omv-engined[736325]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:21 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:22 dionysos omv-engined[736336]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:24 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:24 dionysos omv-engined[736346]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:27 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:27 dionysos omv-engined[736359]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:29 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:29 dionysos omv-engined[736369]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:32 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:32 dionysos omv-engined[736385]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:35 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:35 dionysos omv-engined[736430]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:38 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:38 dionysos omv-engined[736441]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:40 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:40 dionysos omv-engined[736507]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:43 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:43 dionysos omv-engined[736590]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:45 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:45 dionysos omv-engined[736614]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:49 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:49 dionysos omv-engined[736747]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:51 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:51 dionysos omv-engined[736772]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:54 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:54 dionysos omv-engined[736810]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:56 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:56 dionysos omv-engined[736822]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:59 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:47:59 dionysos omv-engined[736861]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:02 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:02 dionysos omv-engined[736891]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:05 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:05 dionysos omv-engined[736950]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:07 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:07 dionysos omv-engined[736967]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:10 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:10 dionysos omv-engined[737034]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:13 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:13 dionysos omv-engined[737068]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:16 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:16 dionysos omv-engined[737098]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:18 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:18 dionysos omv-engined[737188]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:48:21 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:19 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:19 dionysos omv-engined[743069]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:19 dionysos omv-engined[743074]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos omv-engined[743176]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos omv-engined[743181]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos omv-engined[743185]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos omv-engined[743186]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos omv-engined[743195]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos omv-engined[743197]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos omv-engined[743196]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos omv-engined[743204]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos omv-engined[743210]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:20 dionysos omv-engined[743284]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:21 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:21 dionysos omv-engined[743312]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:22 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:22 dionysos omv-engined[743327]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:23 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:23 dionysos omv-engined[743333]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:25 dionysos omv-engined[743340]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:27 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:27 dionysos omv-engined[743350]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:30 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:30 dionysos omv-engined[743367]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:32 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:32 dionysos omv-engined[743378]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:36 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:36 dionysos omv-engined[743425]: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
Feb 25 09:58:38 dionysos php: Unknown or deprecated time zone [tz=]. Please reconfigure your time zone settings.
